date,new_cases,new_cases_smoothed,total_cases,new_deaths,new_deaths_smoothed,total_deaths,hosp_patients,icu_patients,new_tests_smoothed,positive_rate,new_vaccinations_smoothed,people_fully_vaccinated_per_hundred,stringency_index
2022-06-12,11309,1615.57,4526298,26,3.71,35716,492,26,35133,0.05,9062,80.08,14.44
2022-06-13,0,1615.57,4526298,0,3.71,35716,450,24,38741,0.04,9856,80.1,14.44
2022-06-14,0,1615.57,4526298,0,3.71,35716,458,32,37889,0.05,10007,80.11,14.44
2022-06-15,0,1615.57,4526298,0,3.71,35716,470,38,37827,0.05,10407,80.13,14.44
2022-06-16,0,1615.57,4526298,0,3.71,35716,476,32,37116,0.05,10820,80.16,14.44
2022-06-17,0,1615.57,4526298,0,3.71,35716,473,35,36873,0.05,11434,80.2,14.44
2022-06-18,0,1615.57,4526298,0,3.71,35716,471,23,36870,0.06,11964,80.25,14.44
2022-06-19,14314,2044.86,4540612,19,2.71,35735,500,23,36861,0.06,12277,80.27,14.44
2022-06-20,0,2044.86,4540612,0,2.71,35735,488,23,NA,NA,12248,80.29,14.44
2022-06-21,0,2044.86,4540612,0,2.71,35735,490,29,NA,NA,12224,80.3,14.44
2022-06-22,0,2044.86,4540612,0,2.71,35735,488,30,NA,NA,12323,80.32,14.44
2022-06-23,0,2044.86,4540612,0,2.71,35735,523,38,NA,NA,12475,80.35,14.44
2022-06-24,0,2044.86,4540612,0,2.71,35735,531,34,NA,NA,12772,80.39,14.44
2022-06-25,0,2044.86,4540612,0,2.71,35735,544,31,NA,NA,12298,80.41,14.43
2022-06-26,16052,2293.14,4556664,19,2.71,35754,596,31,NA,NA,11865,80.43,14.43
2022-06-27,0,2293.14,4556664,0,2.71,35754,628,34,NA,NA,11586,80.44,14.43
2022-06-28,0,2293.14,4556664,0,2.71,35754,622,37,NA,NA,11264,80.44,14.43
2022-06-29,0,2293.14,4556664,0,2.71,35754,646,40,NA,NA,10562,80.45,14.43
2022-06-30,0,2293.14,4556664,0,2.71,35754,666,43,NA,NA,9773,80.46,14.43
2022-07-01,0,2293.14,4556664,0,2.71,35754,699,47,NA,NA,8305,80.47,14.43
2022-07-02,0,2293.14,4556664,0,2.71,35754,1100,43,NA,NA,7650,80.49,14.43
2022-07-03,14691,2098.71,4571355,30,4.29,35784,746,45,NA,NA,7652,80.5,14.43
2022-07-04,0,2098.71,4571355,0,4.29,35784,732,44,NA,NA,7831,80.51,14.43
2022-07-05,0,2098.71,4571355,0,4.29,35784,720,42,NA,NA,8269,80.53,14.43
2022-07-06,0,2098.71,4571355,0,4.29,35784,719,40,NA,NA,8986,80.55,14.43
2022-07-07,0,2098.71,4571355,0,4.29,35784,731,45,NA,NA,10114,80.58,14.43
2022-07-08,0,2098.71,4571355,0,4.29,35784,840,42,NA,NA,11505,80.62,14.43
2022-07-09,0,2098.71,4571355,0,4.29,35784,799,41,NA,NA,12042,80.64,14.43
2022-07-10,21355,3050.71,4592710,32,4.57,35816,792,43,NA,NA,11704,80.64,14.43
2022-07-11,0,3050.71,4592710,0,4.57,35816,804,48,NA,NA,11408,80.65,14.43
2022-07-12,0,3050.71,4592710,0,4.57,35816,869,52,NA,NA,11671,80.65,14.43
2022-07-13,0,3050.71,4592710,0,4.57,35816,883,53,NA,NA,12028,80.66,14.43
2022-07-14,0,3050.71,4592710,0,4.57,35816,946,53,NA,NA,12100,80.68,14.43
2022-07-15,0,3050.71,4592710,0,4.57,35816,1061,64,NA,NA,12521,80.7,14.43
2022-07-16,0,3050.71,4592710,0,4.57,35816,1087,60,NA,NA,13508,80.73,14.43
2022-07-17,26315,3759.29,4619025,46,6.57,35862,1117,61,NA,NA,14581,80.75,14.42
2022-07-18,0,3759.29,4619025,0,6.57,35862,1107,57,NA,NA,15677,80.76,14.42
2022-07-19,0,3759.29,4619025,0,6.57,35862,1134,55,NA,NA,16118,80.77,14.42
2022-07-20,0,3759.29,4619025,0,6.57,35862,1141,56,NA,NA,16475,80.78,14.42
2022-07-21,0,3759.29,4619025,0,6.57,35862,1095,63,NA,NA,16940,80.8,14.42
2022-07-22,0,3759.29,4619025,0,6.57,35862,1082,50,NA,NA,16949,80.82,14.42
2022-07-23,0,3759.29,4619025,0,6.57,35862,1170,49,NA,NA,16798,80.85,14.42
2022-07-24,29906,4272.29,4648931,61,8.71,35923,1162,54,NA,NA,16784,80.86,14.42
2022-07-25,0,4272.29,4648931,0,8.71,35923,1202,51,NA,NA,17094,80.87,14.42
2022-07-26,0,4272.29,4648931,0,8.71,35923,1161,52,NA,NA,17510,80.88,14.42
2022-07-27,0,4272.29,4648931,0,8.71,35923,1187,59,NA,NA,17287,80.89,14.42
2022-07-28,0,4272.29,4648931,0,8.71,35923,1215,60,NA,NA,16839,80.9,14.42
2022-07-29,0,4272.29,4648931,0,8.71,35923,1576,60,NA,NA,16430,80.92,14.42
2022-07-30,0,4272.29,4648931,0,8.71,35923,1173,62,NA,NA,15344,80.93,14.42
2022-07-31,28339,4048.43,4677270,54,7.71,35977,1201,54,NA,NA,14778,80.94,14.42
2022-08-01,0,4048.43,4677270,0,7.71,35977,1216,54,NA,NA,13834,80.95,11.11
2022-08-02,0,4048.43,4677270,0,7.71,35977,1235,56,NA,NA,12727,80.95,11.11
2022-08-03,0,4048.43,4677270,0,7.71,35977,1221,49,NA,NA,12010,80.95,11.11
2022-08-04,0,4048.43,4677270,0,7.71,35977,1197,52,NA,NA,11145,80.96,11.11
2022-08-05,0,4048.43,4677270,0,7.71,35977,1239,52,NA,NA,10010,80.97,11.11
2022-08-06,0,4048.43,4677270,0,7.71,35977,1222,56,NA,NA,9642,80.97,11.11
2022-08-07,28554,4079.14,4705824,55,7.86,36032,1187,52,NA,NA,9013,80.98,11.11
2022-08-08,0,4079.14,4705824,0,7.86,36032,1458,55,NA,NA,8707,80.98,11.11
2022-08-09,0,4079.14,4705824,0,7.86,36032,1250,62,NA,NA,8413,80.98,11.11
2022-08-10,0,4079.14,4705824,0,7.86,36032,1252,68,NA,NA,8129,80.99,11.11
2022-08-11,0,4079.14,4705824,0,7.86,36032,1281,60,NA,NA,7735,80.99,11.11
2022-08-12,0,4079.14,4705824,0,7.86,36032,1246,66,NA,NA,7409,81,11.11
2022-08-13,0,4079.14,4705824,0,7.86,36032,1270,68,NA,NA,7221,81,11.11
2022-08-14,26678,3811.14,4732502,61,8.71,36093,1257,72,NA,NA,7164,81.01,11.11
2022-08-15,0,3811.14,4732502,0,8.71,36093,1236,81,NA,NA,6905,81.01,11.11
2022-08-16,0,3811.14,4732502,0,8.71,36093,1221,84,NA,NA,6624,81.01,11.11
2022-08-17,0,3811.14,4732502,0,8.71,36093,1207,92,NA,NA,6439,81.01,11.11
2022-08-18,0,3811.14,4732502,0,8.71,36093,1202,81,NA,NA,6349,81.02,11.11
2022-08-19,0,3811.14,4732502,0,8.71,36093,1148,75,NA,NA,6278,81.02,11.11
2022-08-20,0,3811.14,4732502,0,8.71,36093,1075,65,NA,NA,6034,81.03,11.11
2022-08-21,22786,3255.14,4755288,62,8.86,36155,1107,69,NA,NA,5905,81.03,11.11
2022-08-22,0,3255.14,4755288,0,8.86,36155,1098,69,NA,NA,5828,81.03,11.11
2022-08-23,0,3255.14,4755288,0,8.86,36155,1090,68,NA,NA,5703,81.04,11.11
2022-08-24,0,3255.14,4755288,0,8.86,36155,1057,67,NA,NA,5625,81.04,11.11
2022-08-25,0,3255.14,4755288,0,8.86,36155,970,69,NA,NA,5298,81.04,11.11
2022-08-26,0,3255.14,4755288,0,8.86,36155,1034,75,NA,NA,4887,81.04,11.11
2022-08-27,0,3255.14,4755288,0,8.86,36155,1045,72,NA,NA,4743,81.05,11.11
2022-08-28,18715,2673.57,4774003,51,7.29,36206,1006,73,NA,NA,4597,81.05,11.11
2022-08-29,0,2673.57,4774003,0,7.29,36206,1003,75,NA,NA,4499,81.05,11.11
2022-08-30,0,2673.57,4774003,0,7.29,36206,955,72,NA,NA,4456,81.05,11.11
2022-08-31,0,2673.57,4774003,0,7.29,36206,970,69,NA,NA,3885,81.05,11.11
2022-09-01,0,2673.57,4774003,0,7.29,36206,972,74,NA,NA,3673,81.05,11.11
2022-09-02,0,2673.57,4774003,0,7.29,36206,976,79,NA,NA,3498,81.06,11.11
2022-09-03,0,2673.57,4774003,0,7.29,36206,938,75,NA,NA,3251,81.06,11.11
2022-09-04,15549,2221.29,4789552,43,6.14,36249,964,73,NA,NA,3126,81.06,11.11
2022-09-05,0,2221.29,4789552,0,6.14,36249,994,79,NA,NA,2982,81.06,11.11
2022-09-06,0,2221.29,4789552,0,6.14,36249,968,69,NA,NA,2812,81.06,11.11
2022-09-07,0,2221.29,4789552,0,6.14,36249,1003,67,NA,NA,3060,81.06,11.11
2022-09-08,0,2221.29,4789552,0,6.14,36249,964,64,NA,NA,3173,81.06,11.11
2022-09-09,0,2221.29,4789552,0,6.14,36249,961,67,NA,NA,3040,81.06,11.11
2022-09-10,0,2221.29,4789552,0,6.14,36249,937,69,NA,NA,2999,81.07,11.11
2022-09-11,14072,2010.29,4803624,36,5.14,36285,935,68,NA,NA,2979,81.07,11.11
2022-09-12,0,2010.29,4803624,0,5.14,36285,911,67,NA,NA,2904,81.07,11.11
2022-09-13,0,2010.29,4803624,0,5.14,36285,906,62,NA,NA,2875,81.07,11.11
2022-09-14,0,2010.29,4803624,0,5.14,36285,931,62,NA,NA,2809,81.07,11.11
2022-09-15,0,2010.29,4803624,0,5.14,36285,949,53,NA,NA,2720,81.07,11.11
2022-09-16,0,2010.29,4803624,0,5.14,36285,913,60,NA,NA,2320,81.07,11.11
2022-09-17,0,2010.29,4803624,0,5.14,36285,891,60,NA,NA,2229,81.07,11.11
2022-09-18,13627,1946.71,4817251,32,4.57,36317,849,60,NA,NA,2172,81.07,11.11
2022-09-19,0,1946.71,4817251,0,4.57,36317,903,55,NA,NA,2145,81.08,11.11
2022-09-20,0,1946.71,4817251,0,4.57,36317,826,59,NA,NA,2125,81.08,11.11
2022-09-21,0,1946.71,4817251,0,4.57,36317,839,57,NA,NA,2036,81.08,11.11
2022-09-22,0,1946.71,4817251,0,4.57,36317,849,55,NA,NA,1924,81.08,11.11
2022-09-23,0,1946.71,4817251,0,4.57,36317,825,54,NA,NA,2297,81.08,11.11
2022-09-24,0,1946.71,4817251,0,4.57,36317,803,51,NA,NA,2370,81.08,11.11
2022-09-25,12963,1851.86,4830214,40,5.71,36357,853,51,NA,NA,2406,81.08,11.11
2022-09-26,0,1851.86,4830214,0,5.71,36357,804,52,NA,NA,2395,81.08,11.11
2022-09-27,0,1851.86,4830214,0,5.71,36357,814,46,NA,NA,2322,81.08,11.11
2022-09-28,0,1851.86,4830214,0,5.71,36357,796,41,NA,NA,2301,81.09,11.11
2022-09-29,0,1851.86,4830214,0,5.71,36357,767,43,NA,NA,2190,81.09,11.11
2022-09-30,0,1851.86,4830214,0,5.71,36357,740,42,NA,NA,2129,81.09,11.11
2022-10-01,0,1851.86,4830214,0,5.71,36357,711,42,NA,NA,2050,81.09,11.11
2022-10-02,12291,1755.86,4842505,23,3.29,36380,714,45,NA,NA,2015,81.09,11.11
2022-10-03,0,1755.86,4842505,0,3.29,36380,713,46,NA,NA,1944,81.09,11.11
2022-10-04,0,1755.86,4842505,0,3.29,36380,706,42,NA,NA,1867,81.09,11.11
2022-10-05,0,1755.86,4842505,0,3.29,36380,705,48,NA,NA,1805,81.09,11.11
2022-10-06,0,1755.86,4842505,0,3.29,36380,699,36,NA,NA,1723,81.09,11.11
2022-10-07,0,1755.86,4842505,0,3.29,36380,689,38,NA,NA,1516,81.09,11.11
2022-10-08,0,1755.86,4842505,0,3.29,36380,681,43,NA,NA,1489,81.1,11.11
2022-10-09,11018,1574,4853523,23,3.29,36403,669,37,NA,NA,1418,81.1,11.11
2022-10-10,0,1574,4853523,0,3.29,36403,650,38,NA,NA,1368,81.1,11.11
2022-10-11,0,1574,4853523,0,3.29,36403,694,46,NA,NA,1343,81.1,11.11
2022-10-12,0,1574,4853523,0,3.29,36403,687,41,NA,NA,1343,81.1,11.11
2022-10-13,0,1574,4853523,0,3.29,36403,688,33,NA,NA,1340,81.1,11.11
2022-10-14,0,1574,4853523,0,3.29,36403,742,34,NA,NA,1316,81.1,11.11
2022-10-15,0,1574,4853523,0,3.29,36403,734,34,NA,NA,1286,81.1,11.11
2022-10-16,11957,1708.14,4865480,20,2.86,36423,755,36,NA,NA,1305,81.1,11.11
2022-10-17,0,1708.14,4865480,0,2.86,36423,760,43,NA,NA,1352,81.1,11.11
2022-10-18,0,1708.14,4865480,0,2.86,36423,748,43,NA,NA,1359,81.1,11.11
2022-10-19,0,1708.14,4865480,0,2.86,36423,800,44,NA,NA,1301,81.1,11.11
2022-10-20,0,1708.14,4865480,0,2.86,36423,847,51,NA,NA,1384,81.1,11.11
2022-10-21,0,1708.14,4865480,0,2.86,36423,821,47,NA,NA,1361,81.11,11.11
2022-10-22,0,1708.14,4865480,0,2.86,36423,826,47,NA,NA,1318,81.11,11.11
2022-10-23,14525,2075,4880005,24,3.43,36447,838,43,NA,NA,1316,81.11,11.11
2022-10-24,0,2075,4880005,0,3.43,36447,814,52,NA,NA,1230,81.11,11.11
2022-10-25,0,2075,4880005,0,3.43,36447,902,44,NA,NA,1166,81.11,11.11
2022-10-26,0,2075,4880005,0,3.43,36447,893,48,NA,NA,1168,81.11,11.11
2022-10-27,0,2075,4880005,0,3.43,36447,927,47,NA,NA,1055,81.11,11.11
2022-10-28,0,2075,4880005,0,3.43,36447,1026,58,NA,NA,1012,81.11,11.11
2022-10-29,0,2075,4880005,0,3.43,36447,1067,60,NA,NA,1024,81.11,11.11
2022-10-30,16750,2392.86,4896755,28,4,36475,1206,66,NA,NA,1027,81.11,11.11
2022-10-31,0,2392.86,4896755,0,4,36475,1164,56,NA,NA,1144,81.11,11.11
2022-11-01,0,2392.86,4896755,0,4,36475,1150,60,NA,NA,1221,81.11,11.11
2022-11-02,0,2392.86,4896755,0,4,36475,1215,63,NA,NA,1335,81.11,11.11
2022-11-03,0,2392.86,4896755,0,4,36475,1308,67,NA,NA,1474,81.11,11.11
2022-11-04,0,2392.86,4896755,0,4,36475,1309,73,NA,NA,1713,81.11,11.11
2022-11-05,0,2392.86,4896755,0,4,36475,1332,70,NA,NA,1871,81.11,11.11
2022-11-06,26783,3826.14,4923538,20,2.86,36495,1356,67,NA,NA,1948,81.11,11.11
2022-11-07,0,3826.14,4923538,0,2.86,36495,1427,73,NA,NA,2150,81.11,11.11
2022-11-08,0,3826.14,4923538,0,2.86,36495,1410,75,NA,NA,2371,81.11,11.11
2022-11-09,0,3826.14,4923538,0,2.86,36495,1396,91,NA,NA,2619,81.11,11.11
2022-11-10,0,3826.14,4923538,0,2.86,36495,1496,92,NA,NA,2833,81.12,11.11
2022-11-11,0,3826.14,4923538,0,2.86,36495,1526,87,NA,NA,3156,81.12,11.11
2022-11-12,0,3826.14,4923538,0,2.86,36495,1522,84,NA,NA,3374,81.12,11.11
2022-11-13,23045,3292.14,4946583,59,8.43,36554,1563,91,NA,NA,3489,81.12,11.11
2022-11-14,0,3292.14,4946583,0,8.43,36554,1584,89,NA,NA,3639,81.12,11.11
2022-11-15,0,3292.14,4946583,0,8.43,36554,1586,97,NA,NA,3755,81.12,11.11
2022-11-16,0,3292.14,4946583,0,8.43,36554,1686,90,NA,NA,3887,81.12,11.11
2022-11-17,0,3292.14,4946583,0,8.43,36554,1705,89,NA,NA,4062,81.12,11.11
2022-11-18,0,3292.14,4946583,0,8.43,36554,1598,106,NA,NA,3742,81.12,11.11
2022-11-19,0,3292.14,4946583,0,8.43,36554,1598,91,NA,NA,3307,81.12,11.11
2022-11-20,19083,2726.14,4965666,55,7.86,36609,1585,94,NA,NA,3219,81.12,11.11
2022-11-21,0,2726.14,4965666,0,7.86,36609,1626,92,NA,NA,3068,81.12,11.11
2022-11-22,0,2726.14,4965666,0,7.86,36609,1548,93,NA,NA,2937,81.12,11.11
2022-11-23,0,2726.14,4965666,0,7.86,36609,1650,101,NA,NA,2740,81.12,11.11
2022-11-24,0,2726.14,4965666,0,7.86,36609,1711,97,NA,NA,2568,81.12,11.11
2022-11-25,0,2726.14,4965666,0,7.86,36609,1754,92,NA,NA,2702,81.12,11.11
2022-11-26,0,2726.14,4965666,0,7.86,36609,1688,97,NA,NA,3004,81.12,11.11
2022-11-27,18606,2658,4984272,48,6.86,36657,1683,101,NA,NA,3021,81.12,11.11
2022-11-28,0,2658,4984272,0,6.86,36657,1655,92,NA,NA,2898,81.12,11.11
2022-11-29,0,2658,4984272,0,6.86,36657,1625,94,NA,NA,2864,81.12,11.11
2022-11-30,0,2658,4984272,0,6.86,36657,1584,94,NA,NA,2867,81.12,11.11
2022-12-01,0,2658,4984272,0,6.86,36657,1501,91,NA,NA,2772,81.12,11.11
2022-12-02,0,2658,4984272,0,6.86,36657,1469,97,NA,NA,2658,81.13,11.11
2022-12-03,0,2658,4984272,0,6.86,36657,1340,102,NA,NA,2560,81.13,11.11
2022-12-04,14558,2079.71,4998830,59,8.43,36716,1271,104,NA,NA,2535,81.13,11.11
2022-12-05,0,2079.71,4998830,0,8.43,36716,1261,98,NA,NA,2558,81.13,11.11
2022-12-06,0,2079.71,4998830,0,8.43,36716,1180,101,NA,NA,2534,81.13,11.11
2022-12-07,0,2079.71,4998830,0,8.43,36716,1160,91,NA,NA,2448,81.13,11.11
2022-12-08,0,2079.71,4998830,0,8.43,36716,1100,81,NA,NA,2545,81.13,11.11
2022-12-09,0,2079.71,4998830,0,8.43,36716,1033,86,NA,NA,2616,81.13,11.11
2022-12-10,0,2079.71,4998830,0,8.43,36716,1018,73,NA,NA,2567,81.13,11.11
2022-12-11,10937,1562.43,5009767,53,7.57,36769,1002,78,NA,NA,2509,81.13,11.11
2022-12-12,0,1562.43,5009767,0,7.57,36769,922,72,NA,NA,2526,81.13,11.11
2022-12-13,0,1562.43,5009767,0,7.57,36769,878,69,NA,NA,2480,81.13,11.11
2022-12-14,0,1562.43,5009767,0,7.57,36769,791,67,NA,NA,2435,81.13,11.11
2022-12-15,0,1562.43,5009767,0,7.57,36769,785,58,NA,NA,2269,81.13,11.11
2022-12-16,0,1562.43,5009767,0,7.57,36769,801,56,NA,NA,2138,81.13,11.11
2022-12-17,0,1562.43,5009767,0,7.57,36769,755,53,NA,NA,2155,81.13,11.11
2022-12-18,7249,1035.57,5017016,39,5.57,36808,719,49,NA,NA,2153,81.13,11.11
2022-12-19,0,1035.57,5017016,0,5.57,36808,567,44,NA,NA,2040,81.13,11.11
2022-12-20,0,1035.57,5017016,0,5.57,36808,652,41,NA,NA,2055,81.13,11.11
2022-12-21,0,1035.57,5017016,0,5.57,36808,617,37,NA,NA,1965,81.13,11.11
2022-12-22,0,1035.57,5017016,0,5.57,36808,639,46,NA,NA,1861,81.13,11.11
2022-12-23,0,1035.57,5017016,0,5.57,36808,576,44,NA,NA,1752,81.13,11.11
2022-12-24,0,1035.57,5017016,0,5.57,36808,595,42,NA,NA,1614,81.13,11.11
2022-12-25,6290,898.57,5023306,27,3.86,36835,531,43,NA,NA,1536,81.13,11.11
2022-12-26,0,898.57,5023306,0,3.86,36835,532,45,NA,NA,1526,81.13,11.11
2022-12-27,0,898.57,5023306,0,3.86,36835,485,43,NA,NA,1485,81.13,11.11
2022-12-28,0,898.57,5023306,0,3.86,36835,476,41,NA,NA,1569,81.14,11.11
2022-12-29,0,898.57,5023306,0,3.86,36835,424,34,NA,NA,1725,81.14,11.11
2022-12-30,0,898.57,5023306,0,3.86,36835,447,32,NA,NA,1919,81.14,13.89
2022-12-31,0,898.57,5023306,0,3.86,36835,425,33,NA,NA,2135,81.14,13.89
2023-01-01,3371,481.57,5026677,23,3.29,36858,433,30,NA,NA,2270,81.14,NA
2023-01-02,0,481.57,5026677,0,3.29,36858,390,30,NA,NA,2524,81.14,NA
2023-01-03,0,481.57,5026677,0,3.29,36858,416,32,NA,NA,2865,81.14,NA
2023-01-04,0,481.57,5026677,0,3.29,36858,371,31,NA,NA,3350,81.14,NA
2023-01-05,0,481.57,5026677,0,3.29,36858,372,38,NA,NA,4009,81.14,NA
2023-01-06,0,481.57,5026677,0,3.29,36858,354,33,NA,NA,4615,81.14,NA
2023-01-07,0,481.57,5026677,0,3.29,36858,371,34,NA,NA,5021,81.14,NA
2023-01-08,3231,461.57,5029908,8,1.14,36866,371,32,NA,NA,5335,81.14,NA
2023-01-09,0,461.57,5029908,0,1.14,36866,392,28,NA,NA,6143,81.14,NA
2023-01-10,0,461.57,5029908,0,1.14,36866,331,26,NA,NA,6766,81.14,NA
2023-01-11,0,461.57,5029908,0,1.14,36866,299,24,NA,NA,7367,81.14,NA
2023-01-12,0,461.57,5029908,0,1.14,36866,275,20,NA,NA,7993,81.14,NA
2023-01-13,0,461.57,5029908,0,1.14,36866,239,17,NA,NA,8749,81.14,NA
2023-01-14,0,461.57,5029908,0,1.14,36866,226,20,NA,NA,8797,81.14,NA
2023-01-15,2525,360.71,5032433,0,0,36866,222,20,NA,NA,8902,81.14,NA
2023-01-16,0,360.71,5032433,0,0,36866,234,21,NA,NA,8770,81.14,NA
2023-01-17,0,360.71,5032433,0,0,36866,197,16,NA,NA,8708,81.14,NA
2023-01-18,0,360.71,5032433,0,0,36866,200,16,NA,NA,8382,81.14,NA
2023-01-19,0,360.71,5032433,0,0,36866,185,19,NA,NA,7971,81.14,NA
2023-01-20,0,360.71,5032433,0,0,36866,166,16,NA,NA,7454,81.15,NA
2023-01-21,0,360.71,5032433,0,0,36866,158,12,NA,NA,7012,81.15,NA
2023-01-22,2088,298.29,5034521,0,0,36866,159,13,NA,NA,6545,81.15,NA
2023-01-23,0,298.29,5034521,0,0,36866,150,16,NA,NA,5720,81.15,NA
2023-01-24,0,298.29,5034521,0,0,36866,164,12,NA,NA,4933,81.15,NA
2023-01-25,0,298.29,5034521,0,0,36866,168,11,NA,NA,4575,81.15,NA
2023-01-26,0,298.29,5034521,0,0,36866,161,13,NA,NA,4020,81.15,NA
2023-01-27,0,298.29,5034521,0,0,36866,171,14,NA,NA,3430,81.15,NA
2023-01-28,0,298.29,5034521,0,0,36866,159,17,NA,NA,3421,81.15,NA
2023-01-29,1350,192.86,5035871,0,0,36866,170,21,NA,NA,3604,81.15,NA
2023-01-30,0,192.86,5035871,0,0,36866,154,23,NA,NA,3854,81.15,NA
2023-01-31,0,192.86,5035871,0,0,36866,174,15,NA,NA,4043,81.15,NA
2023-02-01,0,192.86,5035871,0,0,36866,160,14,NA,NA,3640,81.15,NA
2023-02-02,0,192.86,5035871,0,0,36866,175,12,NA,NA,3232,81.15,NA
2023-02-03,0,192.86,5035871,0,0,36866,167,8,NA,NA,2961,81.15,NA
2023-02-04,0,192.86,5035871,0,0,36866,163,6,NA,NA,2802,81.15,NA
2023-02-05,1913,273.29,5037784,77,11,36943,164,10,NA,NA,2609,81.15,NA
2023-02-06,0,273.29,5037784,0,11,36943,165,6,NA,NA,2287,81.15,NA
2023-02-07,0,273.29,5037784,0,11,36943,145,4,NA,NA,1976,81.15,NA
2023-02-08,0,273.29,5037784,0,11,36943,137,7,NA,NA,1890,81.15,NA
2023-02-09,0,273.29,5037784,0,11,36943,179,8,NA,NA,1775,81.15,NA
2023-02-10,0,273.29,5037784,0,11,36943,123,12,NA,NA,1677,81.15,NA
2023-02-11,0,273.29,5037784,0,11,36943,131,11,NA,NA,1664,81.15,NA
2023-02-12,1542,220.29,5039326,8,1.14,36951,132,9,NA,NA,1670,81.15,NA
2023-02-13,0,220.29,5039326,0,1.14,36951,125,11,NA,NA,1665,81.15,NA
2023-02-14,0,220.29,5039326,0,1.14,36951,122,11,NA,NA,1589,81.15,NA
2023-02-15,0,220.29,5039326,0,1.14,36951,109,8,NA,NA,1548,81.15,NA
2023-02-16,0,220.29,5039326,0,1.14,36951,118,8,NA,NA,1520,81.15,NA
2023-02-17,0,220.29,5039326,0,1.14,36951,117,9,NA,NA,1541,81.15,NA
2023-02-18,0,220.29,5039326,0,1.14,36951,119,6,NA,NA,1493,81.15,NA
2023-02-19,1495,213.57,5040821,5,0.71,36956,112,7,NA,NA,1442,81.15,NA
2023-02-20,0,213.57,5040821,0,0.71,36956,115,9,NA,NA,1381,81.15,NA
2023-02-21,0,213.57,5040821,0,0.71,36956,102,8,NA,NA,1342,81.15,NA
2023-02-22,0,213.57,5040821,0,0.71,36956,103,8,NA,NA,1262,81.15,NA
2023-02-23,0,213.57,5040821,0,0.71,36956,115,9,NA,NA,1222,81.16,NA
2023-02-24,0,213.57,5040821,0,0.71,36956,108,9,NA,NA,1142,81.16,NA
2023-02-25,0,213.57,5040821,0,0.71,36956,119,12,NA,NA,1109,81.16,NA
2023-02-26,1367,195.29,5042188,1,0.14,36957,126,10,NA,NA,1124,81.16,NA
2023-02-27,0,195.29,5042188,0,0.14,36957,130,6,NA,NA,1094,81.16,NA
2023-02-28,0,195.29,5042188,0,0.14,36957,138,7,NA,NA,1080,81.16,NA
2023-03-01,0,195.29,5042188,0,0.14,36957,122,7,NA,NA,1116,81.16,NA
2023-03-02,0,195.29,5042188,0,0.14,36957,122,7,NA,NA,1042,81.16,NA
2023-03-03,0,195.29,5042188,0,0.14,36957,119,6,NA,NA,902,81.16,NA
2023-03-04,0,195.29,5042188,0,0.14,36957,101,4,NA,NA,901,81.16,NA
2023-03-05,1438,205.43,5043626,9,1.29,36966,108,2,NA,NA,870,81.16,NA
2023-03-06,0,205.43,5043626,0,1.29,36966,125,2,NA,NA,838,81.16,NA
2023-03-07,0,205.43,5043626,0,1.29,36966,124,4,NA,NA,796,81.16,NA
2023-03-08,0,205.43,5043626,0,1.29,36966,133,7,NA,NA,744,81.16,NA
2023-03-09,0,205.43,5043626,0,1.29,36966,134,5,NA,NA,742,81.16,NA
2023-03-10,0,205.43,5043626,0,1.29,36966,128,6,NA,NA,730,81.16,NA
2023-03-11,0,205.43,5043626,0,1.29,36966,137,5,NA,NA,707,81.16,NA
2023-03-12,1566,223.71,5045192,1,0.14,36967,141,11,NA,NA,702,81.16,NA
2023-03-13,0,223.71,5045192,0,0.14,36967,169,10,NA,NA,710,81.16,NA
2023-03-14,0,223.71,5045192,0,0.14,36967,182,6,NA,NA,714,81.16,NA
2023-03-15,0,223.71,5045192,0,0.14,36967,181,5,NA,NA,708,81.16,NA
2023-03-16,0,223.71,5045192,0,0.14,36967,176,3,NA,NA,690,81.16,NA
2023-03-17,0,223.71,5045192,0,0.14,36967,178,5,NA,NA,675,81.16,NA
2023-03-18,0,223.71,5045192,0,0.14,36967,174,8,NA,NA,716,81.16,NA
2023-03-19,1848,264,5047040,0,0,36967,189,10,NA,NA,693,81.16,NA
2023-03-20,0,264,5047040,0,0,36967,181,11,NA,NA,671,81.16,NA
2023-03-21,0,264,5047040,0,0,36967,176,11,NA,NA,655,81.16,NA
2023-03-22,0,264,5047040,0,0,36967,165,12,NA,NA,647,81.16,NA
2023-03-23,0,264,5047040,0,0,36967,180,13,NA,NA,584,81.16,NA
2023-03-24,0,264,5047040,0,0,36967,165,11,NA,NA,537,81.16,NA
2023-03-25,0,264,5047040,0,0,36967,150,11,NA,NA,469,81.16,NA
2023-03-26,2228,318.29,5049268,12,1.71,36979,147,9,NA,NA,477,81.16,NA
2023-03-27,0,318.29,5049268,0,1.71,36979,168,9,NA,NA,493,81.16,NA
2023-03-28,0,318.29,5049268,0,1.71,36979,208,8,NA,NA,502,81.16,NA
2023-03-29,0,318.29,5049268,0,1.71,36979,212,8,NA,NA,492,81.16,NA
2023-03-30,0,318.29,5049268,0,1.71,36979,244,9,NA,NA,541,81.16,NA
2023-03-31,0,318.29,5049268,0,1.71,36979,239,10,NA,NA,545,81.16,NA
